codmpio,yearly,amount_sum,amount_mean,donors_sum,donors_mean,FARC1,Presencia_FARC
19418,2015,81.489125,40.7445625,11,5.5,1,Con Presencia
19450,2015,0.3,0.3,1,1,NA,Sin Presencia
19455,2015,172.48,86.24,6,3,1,Con Presencia
19473,2015,30,30,3,3,1,Con Presencia
19513,2015,56.8,18.933333333333334,9,3,NA,Sin Presencia
19517,2015,0,0,0,0,NA,Sin Presencia
19532,2015,74,37,5,2.5,1,Con Presencia
19533,2015,33.9,16.95,3,1.5,1,Con Presencia
19548,2015,0,0,0,0,1,Con Presencia
19573,2015,61.55,12.31,14,2.8,NA,Sin Presencia
19585,2015,24.6,24.6,5,5,NA,Sin Presencia
19622,2015,0,0,0,0,NA,Sin Presencia
19693,2015,0,0,0,0,NA,Sin Presencia
19698,2015,76.9,38.45,12,6,NA,Sin Presencia
19701,2015,11,5.5,2,1,NA,Sin Presencia
19743,2015,194.5734,48.64335,30,7.5,NA,Sin Presencia
19760,2015,70,35,4,2,NA,Sin Presencia
19780,2015,0,0,0,0,1,Con Presencia
19785,2015,0,0,0,0,NA,Sin Presencia
19807,2015,9,9,1,1,NA,Sin Presencia
19809,2015,17.2,8.6,2,1,1,Con Presencia
19821,2015,5,5,1,1,1,Con Presencia
19824,2015,9,9,1,1,NA,Sin Presencia
19845,2015,87.6,43.8,6,3,NA,Sin Presencia
20001,2015,1525.637221,217.94817442857143,42,6,NA,Sin Presencia
20011,2015,481.27,96.254,25,5,NA,Sin Presencia
20013,2015,0,0,0,0,1,Con Presencia
20032,2015,0,0,0,0,NA,Sin Presencia
20045,2015,18.5,18.5,2,2,NA,Sin Presencia
20060,2015,0,0,0,0,NA,Sin Presencia
20175,2015,0,0,0,0,NA,Sin Presencia
20178,2015,72,36,8,4,NA,Sin Presencia
20228,2015,17,17,2,2,NA,Sin Presencia
20238,2015,13,13,2,2,NA,Sin Presencia
20250,2015,58.6,58.6,7,7,NA,Sin Presencia
20295,2015,0,0,0,0,NA,Sin Presencia
20310,2015,0.1,0.1,1,1,NA,Sin Presencia
20383,2015,9,9,1,1,NA,Sin Presencia
20400,2015,76.2,25.4,4,1.3333333333333333,NA,Sin Presencia
20443,2015,0,0,0,0,1,Con Presencia
20517,2015,0,0,0,0,NA,Sin Presencia
20550,2015,0,0,0,0,NA,Sin Presencia
20570,2015,3,3,1,1,NA,Sin Presencia
20614,2015,21.35,7.116666666666667,13,4.333333333333333,NA,Sin Presencia
20621,2015,0,0,0,0,NA,Sin Presencia
20710,2015,26.3,26.3,6,6,NA,Sin Presencia
20750,2015,26,13,4,2,1,Con Presencia
20770,2015,12.328,4.109333333333334,3,1,NA,Sin Presencia
20787,2015,22.95,11.475,5,2.5,NA,Sin Presencia
23001,2015,1012.7636951700001,202.552739034,33,6.6,NA,Sin Presencia
23068,2015,20.1,10.05,3,1.5,NA,Sin Presencia
23079,2015,0,0,0,0,NA,Sin Presencia
23090,2015,36,36,4,4,NA,Sin Presencia
23162,2015,463,154.33333333333334,13,4.333333333333333,NA,Sin Presencia
23168,2015,18,18,2,2,NA,Sin Presencia
23182,2015,10,5,2,1,NA,Sin Presencia
23189,2015,57,57,4,4,NA,Sin Presencia
23300,2015,20,10,3,1.5,NA,Sin Presencia
23350,2015,16,16,2,2,NA,Sin Presencia
23417,2015,20,20,1,1,NA,Sin Presencia
23419,2015,5,5,1,1,NA,Sin Presencia
23464,2015,0,0,0,0,NA,Sin Presencia
23466,2015,0.1,0.1,1,1,NA,Sin Presencia
23500,2015,23.5,23.5,3,3,NA,Sin Presencia
23555,2015,70.9,35.45,10,5,NA,Sin Presencia
23570,2015,0,0,0,0,NA,Sin Presencia
23574,2015,82.82,27.60666666666667,5,1.6666666666666667,NA,Sin Presencia
23580,2015,0,0,0,0,NA,Sin Presencia
23586,2015,0,0,0,0,NA,Sin Presencia
23660,2015,45,45,1,1,NA,Sin Presencia
23670,2015,175,87.5,9,4.5,NA,Sin Presencia
23672,2015,8.6,8.6,1,1,NA,Sin Presencia
23675,2015,100.9,50.45,11,5.5,NA,Sin Presencia
23678,2015,56,28,4,2,NA,Sin Presencia
23682,2015,11,5.5,5,2.5,NA,Sin Presencia
23686,2015,6,6,6,6,NA,Sin Presencia
23807,2015,57.3183,57.3183,4,4,1,Con Presencia
23815,2015,0,0,0,0,NA,Sin Presencia
23855,2015,70.809,23.603,5,1.6666666666666667,NA,Sin Presencia
25001,2015,40,20,3,1.5,NA,Sin Presencia
25019,2015,29.5,14.75,5,2.5,NA,Sin Presencia
25035,2015,10.18,10.18,63,63,NA,Sin Presencia
25040,2015,20.359,10.1795,6,3,NA,Sin Presencia
25053,2015,7.9,3.95,5,2.5,NA,Sin Presencia
25086,2015,0,0,0,0,NA,Sin Presencia
25095,2015,0,0,0,0,NA,Sin Presencia
25099,2015,21.375,21.375,19,19,NA,Sin Presencia
25120,2015,0,0,0,0,NA,Sin Presencia
25123,2015,0,0,0,0,NA,Sin Presencia
25126,2015,259.007588,43.167931333333335,47,7.833333333333333,NA,Sin Presencia
25148,2015,22.1,7.366666666666667,7,2.3333333333333335,NA,Sin Presencia
25151,2015,8.2,4.1,3,1.5,NA,Sin Presencia
25154,2015,0,0,0,0,NA,Sin Presencia
25168,2015,44.2563,22.12815,14,7,NA,Sin Presencia
25175,2015,120.85,30.2125,7,1.75,NA,Sin Presencia
25178,2015,22.8,22.8,4,4,NA,Sin Presencia
25181,2015,9.3,9.3,5,5,NA,Sin Presencia
25183,2015,6,6,2,2,NA,Sin Presencia
25200,2015,0,0,0,0,NA,Sin Presencia
25214,2015,21.4,10.7,5,2.5,NA,Sin Presencia
25224,2015,6,3,3,1.5,NA,Sin Presencia
25245,2015,21.95,7.316666666666667,20,6.666666666666667,NA,Sin Presencia
25258,2015,6,6,2,2,NA,Sin Presencia
25260,2015,8.358,4.179,5,2.5,NA,Sin Presencia
25269,2015,511.081368,102.2162736,38,7.6,NA,Sin Presencia
25279,2015,1.85,1.85,1,1,NA,Sin Presencia
25281,2015,3,3,1,1,NA,Sin Presencia
25286,2015,83.55,83.55,12,12,NA,Sin Presencia
25288,2015,2.482524,1.241262,5,2.5,NA,Sin Presencia
25290,2015,133.41003144,33.35250786,38,9.5,NA,Sin Presencia
25293,2015,84,84,5,5,NA,Sin Presencia
25295,2015,90,45,7,3.5,NA,Sin Presencia
25297,2015,0,0,0,0,NA,Sin Presencia
25299,2015,9,9,1,1,NA,Sin Presencia
25307,2015,384.123314,54.874759142857144,37,5.285714285714286,NA,Sin Presencia
25312,2015,13.1948,6.5974,7,3.5,NA,Sin Presencia
25317,2015,0,0,0,0,NA,Sin Presencia
25320,2015,10,10,1,1,NA,Sin Presencia
25322,2015,11.6,3.8666666666666667,4,1.3333333333333333,NA,Sin Presencia
25324,2015,0,0,0,0,NA,Sin Presencia
25326,2015,14.3,7.15,8,4,NA,Sin Presencia
25328,2015,4.5,4.5,2,2,NA,Sin Presencia
25335,2015,2,2,1,1,NA,Sin Presencia
25339,2015,0,0,0,0,NA,Sin Presencia
25368,2015,0,0,0,0,NA,Sin Presencia
25372,2015,18,18,2,2,NA,Sin Presencia
25377,2015,4,4,2,2,NA,Sin Presencia
25386,2015,18.196,18.196,7,7,NA,Sin Presencia
25394,2015,0.4,0.4,1,1,NA,Sin Presencia
25398,2015,8,8,1,1,NA,Sin Presencia
25402,2015,119.298,39.766,8,2.6666666666666665,NA,Sin Presencia
25407,2015,0,0,0,0,NA,Sin Presencia
25426,2015,3,3,1,1,NA,Sin Presencia
25430,2015,369.10272,92.27568,41,10.25,NA,Sin Presencia
25436,2015,3.23,3.23,1,1,NA,Sin Presencia
25438,2015,42.9,8.58,17,3.4,NA,Sin Presencia
25473,2015,12.7,6.35,3,1.5,NA,Sin Presencia
25483,2015,0,0,0,0,NA,Sin Presencia
25486,2015,13.45,13.45,3,3,NA,Sin Presencia
25488,2015,35,35,5,5,NA,Sin Presencia
25489,2015,18,18,2,2,NA,Sin Presencia
25491,2015,9.5,9.5,3,3,NA,Sin Presencia
25506,2015,0.1,0.1,1,1,NA,Sin Presencia
25513,2015,53.8,26.9,14,7,NA,Sin Presencia
25518,2015,0,0,0,0,NA,Sin Presencia
25524,2015,10.3,10.3,3,3,NA,Sin Presencia
25530,2015,9,9,3,3,NA,Sin Presencia
25535,2015,19,19,2,2,NA,Sin Presencia
25572,2015,33.6,11.2,10,3.3333333333333335,NA,Sin Presencia
25580,2015,0,0,0,0,NA,Sin Presencia
25592,2015,0,0,0,0,NA,Sin Presencia
25594,2015,2.5,2.5,1,1,NA,Sin Presencia
25596,2015,0,0,0,0,NA,Sin Presencia
25599,2015,6.8,6.8,4,4,NA,Sin Presencia
25612,2015,18,18,2,2,NA,Sin Presencia
25645,2015,0,0,0,0,NA,Sin Presencia
25649,2015,46,46,16,16,NA,Sin Presencia
25653,2015,0,0,0,0,NA,Sin Presencia
25658,2015,9.67,4.835,4,2,NA,Sin Presencia
25662,2015,0,0,0,0,NA,Sin Presencia
25718,2015,11.62,11.62,3,3,NA,Sin Presencia
25736,2015,0,0,0,0,NA,Sin Presencia
25740,2015,9,9,1,1,NA,Sin Presencia
25743,2015,25,25,1,1,NA,Sin Presencia
25745,2015,14.382524,7.191262,7,3.5,NA,Sin Presencia
25754,2015,194.47,64.82333333333334,12,4,NA,Sin Presencia
25758,2015,55.3,13.825,15,3.75,NA,Sin Presencia
25769,2015,10.4,10.4,2,2,NA,Sin Presencia
25772,2015,0,0,0,0,NA,Sin Presencia
25777,2015,0.8,0.8,1,1,NA,Sin Presencia
25779,2015,0,0,0,0,NA,Sin Presencia
25781,2015,0,0,0,0,NA,Sin Presencia
25785,2015,49.828505,16.609501666666667,12,4,NA,Sin Presencia
25793,2015,12.470968,6.235484,5,2.5,NA,Sin Presencia
25797,2015,0,0,0,0,NA,Sin Presencia
25799,2015,91.22167,22.8054175,17,4.25,NA,Sin Presencia
25805,2015,4.775,1.5916666666666668,4,1.3333333333333333,NA,Sin Presencia
25807,2015,0,0,0,0,NA,Sin Presencia
25815,2015,0,0,0,0,NA,Sin Presencia
25817,2015,55.7,27.85,8,4,NA,Sin Presencia
25823,2015,0,0,0,0,NA,Sin Presencia
25839,2015,9,9,1,1,NA,Sin Presencia
25841,2015,24.9,12.45,11,5.5,NA,Sin Presencia
25843,2015,4,4,1,1,NA,Sin Presencia
25845,2015,5.02,5.02,2,2,NA,Sin Presencia
25851,2015,69.45,69.45,11,11,NA,Sin Presencia
25862,2015,43.483,21.7415,8,4,NA,Sin Presencia
25867,2015,0,0,0,0,NA,Sin Presencia
25871,2015,4.8,4.8,2,2,NA,Sin Presencia
25873,2015,12,12,3,3,NA,Sin Presencia
25875,2015,67.687132,33.843566,9,4.5,NA,Sin Presencia
25878,2015,12,4,3,1,NA,Sin Presencia
25885,2015,19.9161,6.6387,4,1.3333333333333333,NA,Sin Presencia
25898,2015,0,0,0,0,NA,Sin Presencia
25899,2015,529.284,176.428,85,28.333333333333332,NA,Sin Presencia
27001,2015,55.798,27.899,4,2,1,Con Presencia
27006,2015,54.9,27.45,11,5.5,NA,Sin Presencia
27025,2015,25.5,25.5,3,3,NA,Sin Presencia
27050,2015,19.06,19.06,3,3,NA,Sin Presencia
27073,2015,23,11.5,3,1.5,NA,Sin Presencia
27075,2015,48,24,11,5.5,NA,Sin Presencia
27077,2015,0,0,0,0,NA,Sin Presencia
27099,2015,113.025,37.675,10,3.3333333333333335,NA,Sin Presencia
27135,2015,15.25,15.25,1,1,NA,Sin Presencia
27150,2015,75.1,25.03333333333333,8,2.6666666666666665,1,Con Presencia
27150,2015,9,4.5,4,2,1,Con Presencia
27160,2015,30,30,4,4,NA,Sin Presencia
27205,2015,66.83,33.415,12,6,NA,Sin Presencia
27245,2015,0,0,0,0,NA,Sin Presencia
27250,2015,64.5,32.25,9,4.5,NA,Sin Presencia
27361,2015,0,0,0,0,NA,Sin Presencia
27372,2015,135.9,67.95,29,14.5,NA,Sin Presencia
27413,2015,25.85,12.925,4,2,NA,Sin Presencia
27425,2015,61.2,61.2,8,8,1,Con Presencia
27430,2015,0,0,0,0,NA,Sin Presencia
27450,2015,83.685747,41.8428735,11,5.5,NA,Sin Presencia
27491,2015,2.4,2.4,1,1,NA,Sin Presencia
27495,2015,9,9,1,1,NA,Sin Presencia
27580,2015,2,2,1,1,NA,Sin Presencia
27600,2015,31,31,6,6,NA,Sin Presencia
27615,2015,64.1588,21.386266666666668,11,3.6666666666666665,1,Con Presencia
27660,2015,0,0,0,0,NA,Sin Presencia
27745,2015,10.5,10.5,2,2,NA,Sin Presencia
27787,2015,9,9,1,1,NA,Sin Presencia
27800,2015,10,10,3,3,1,Con Presencia
27810,2015,23.25,11.625,3,1.5,NA,Sin Presencia
41001,2015,851.823093,283.941031,104,34.666666666666664,1,Con Presencia
41006,2015,9,4.5,2,1,NA,Sin Presencia
41013,2015,0,0,0,0,NA,Sin Presencia
41016,2015,0,0,0,0,1,Con Presencia
41020,2015,0,0,0,0,1,Con Presencia
41026,2015,0,0,0,0,NA,Sin Presencia
41078,2015,0,0,0,0,1,Con Presencia
41132,2015,4,4,1,1,1,Con Presencia
41206,2015,5.1,2.55,2,1,1,Con Presencia
41244,2015,0,0,0,0,NA,Sin Presencia
41298,2015,0,0,0,0,NA,Sin Presencia
41306,2015,78.3,39.15,4,2,1,Con Presencia
41319,2015,0,0,0,0,NA,Sin Presencia
41349,2015,0,0,0,0,1,Con Presencia
41357,2015,0,0,0,0,NA,Sin Presencia
41359,2015,16.1,8.05,6,3,1,Con Presencia
41378,2015,0,0,0,0,1,Con Presencia
41396,2015,19.56,6.52,3,1,1,Con Presencia
41483,2015,1.4,1.4,3,3,NA,Sin Presencia
41503,2015,0,0,0,0,NA,Sin Presencia
41518,2015,0,0,0,0,NA,Sin Presencia
41524,2015,0,0,0,0,1,Con Presencia
41530,2015,0,0,0,0,1,Con Presencia
41548,2015,58.5,19.5,9,3,NA,Sin Presencia
41551,2015,0,0,0,0,1,Con Presencia
41615,2015,78.094395,78.094395,2,2,NA,Sin Presencia
41660,2015,0,0,0,0,NA,Sin Presencia
41668,2015,0,0,0,0,1,Con Presencia
41676,2015,2,2,1,1,1,Con Presencia
41770,2015,0,0,0,0,1,Con Presencia
41791,2015,0,0,0,0,NA,Sin Presencia
41797,2015,0,0,0,0,1,Con Presencia
41799,2015,4.442804,4.442804,1,1,1,Con Presencia
41801,2015,0,0,0,0,NA,Sin Presencia
41807,2015,0,0,0,0,NA,Sin Presencia
41872,2015,0,0,0,0,NA,Sin Presencia
41885,2015,0,0,0,0,NA,Sin Presencia
44001,2015,917.44323,229.3608075,25,6.25,NA,Sin Presencia
44035,2015,42,42,7,7,NA,Sin Presencia
44078,2015,16,16,3,3,NA,Sin Presencia
44090,2015,9.938072,9.938072,1,1,NA,Sin Presencia
44098,2015,9,9,1,1,NA,Sin Presencia
44110,2015,52,52,13,13,NA,Sin Presencia
44279,2015,38.8,9.7,7,1.75,NA,Sin Presencia
44378,2015,0,0,0,0,NA,Sin Presencia
44420,2015,0,0,0,0,NA,Sin Presencia
44430,2015,411.43259,102.8581475,49,12.25,NA,Sin Presencia
44560,2015,150.12,75.06,12,6,NA,Sin Presencia
44650,2015,145,72.5,7,3.5,NA,Sin Presencia
44847,2015,3,3,1,1,NA,Sin Presencia
44855,2015,0,0,0,0,NA,Sin Presencia
44874,2015,67,33.5,7,3.5,NA,Sin Presencia
47001,2015,7853.713205,1963.42830125,71,17.75,NA,Sin Presencia
47030,2015,0,0,0,0,NA,Sin Presencia
47053,2015,14.32,14.32,4,4,NA,Sin Presencia
47058,2015,0,0,0,0,NA,Sin Presencia
47161,2015,17,17,3,3,NA,Sin Presencia
47170,2015,41.25,20.625,8,4,NA,Sin Presencia
47189,2015,363.94,121.31333333333333,21,7,NA,Sin Presencia
47205,2015,9.1,4.55,3,1.5,NA,Sin Presencia
47245,2015,43.058,43.058,6,6,NA,Sin Presencia
47258,2015,16,16,2,2,NA,Sin Presencia
47268,2015,0,0,0,0,NA,Sin Presencia
47288,2015,70.81,35.405,10,5,NA,Sin Presencia
47318,2015,16.2,16.2,3,3,NA,Sin Presencia
47460,2015,0,0,0,0,NA,Sin Presencia
47541,2015,0,0,0,0,NA,Sin Presencia
47545,2015,0,0,0,0,NA,Sin Presencia
47551,2015,0,0,0,0,NA,Sin Presencia
47555,2015,49,49,5,5,NA,Sin Presencia
47570,2015,0,0,0,0,NA,Sin Presencia
47605,2015,8,4,2,1,NA,Sin Presencia
47660,2015,0,0,0,0,NA,Sin Presencia
47675,2015,0.2,0.2,1,1,NA,Sin Presencia
47692,2015,9,9,1,1,NA,Sin Presencia
47703,2015,50.484,25.242,6,3,NA,Sin Presencia
47707,2015,0,0,0,0,NA,Sin Presencia
47720,2015,0,0,0,0,NA,Sin Presencia
47745,2015,0,0,0,0,NA,Sin Presencia
47798,2015,0,0,0,0,NA,Sin Presencia
47960,2015,0,0,0,0,NA,Sin Presencia
47980,2015,0,0,0,0,NA,Sin Presencia
50001,2015,1592.759466,318.5518932,91,18.2,1,Con Presencia
50006,2015,133.65,33.4125,34,8.5,NA,Sin Presencia
50110,2015,0,0,0,0,NA,Sin Presencia
50124,2015,3.2062,3.2062,1,1,NA,Sin Presencia
50150,2015,49,24.5,24,12,NA,Sin Presencia
50223,2015,12.95,6.475,5,2.5,1,Con Presencia
50226,2015,165.5022,55.1674,8,2.6666666666666665,NA,Sin Presencia
50245,2015,0,0,0,0,NA,Sin Presencia
50251,2015,0,0,0,0,1,Con Presencia
50270,2015,9.79,4.895,17,8.5,NA,Sin Presencia
50287,2015,5,5,1,1,NA,Sin Presencia
50313,2015,87.347496,29.115832,30,10,1,Con Presencia
50318,2015,26.5,26.5,4,4,NA,Sin Presencia
50325,2015,0,0,0,0,1,Con Presencia
50330,2015,30.9,15.45,5,2.5,NA,Sin Presencia
50350,2015,0,0,0,0,1,Con Presencia
50370,2015,24.82796,24.82796,12,12,1,Con Presencia
50400,2015,60.35,30.175,13,6.5,NA,Sin Presencia
50450,2015,31.7,10.566666666666666,3,1,1,Con Presencia
50568,2015,83.144336,41.572168,15,7.5,NA,Sin Presencia
50573,2015,0,0,0,0,NA,Sin Presencia
50577,2015,12,12,2,2,1,Con Presencia
50590,2015,130,65,47,23.5,1,Con Presencia
50606,2015,0,0,0,0,NA,Sin Presencia
50680,2015,0,0,0,0,NA,Sin Presencia
50683,2015,10,10,1,1,1,Con Presencia
50686,2015,0,0,0,0,NA,Sin Presencia
50689,2015,0,0,0,0,1,Con Presencia
50711,2015,6.65,6.65,4,4,1,Con Presencia
52001,2015,239.029925,59.75748125,17,4.25,NA,Sin Presencia
52019,2015,0,0,0,0,NA,Sin Presencia
52022,2015,0,0,0,0,NA,Sin Presencia
52036,2015,0,0,0,0,NA,Sin Presencia
52051,2015,0,0,0,0,NA,Sin Presencia
52079,2015,60,30,5,2.5,1,Con Presencia
52083,2015,6,3,6,3,NA,Sin Presencia
52110,2015,0,0,0,0,NA,Sin Presencia
52203,2015,4.27,4.27,2,2,NA,Sin Presencia
52207,2015,0,0,0,0,NA,Sin Presencia
52210,2015,0,0,0,0,NA,Sin Presencia
52215,2015,15.35,7.675,7,3.5,NA,Sin Presencia
52224,2015,0,0,0,0,NA,Sin Presencia
52227,2015,15,15,2,2,NA,Sin Presencia
52233,2015,30.128,30.128,8,8,NA,Sin Presencia
52240,2015,2,2,1,1,NA,Sin Presencia
52250,2015,24,8,4,1.3333333333333333,1,Con Presencia
52254,2015,32,32,1,1,NA,Sin Presencia
52256,2015,0,0,0,0,NA,Sin Presencia
52258,2015,0,0,0,0,NA,Sin Presencia
52260,2015,0,0,0,0,NA,Sin Presencia
52287,2015,0,0,0,0,NA,Sin Presencia
52317,2015,11.6,11.6,3,3,NA,Sin Presencia
52320,2015,0,0,0,0,NA,Sin Presencia
52323,2015,0,0,0,0,NA,Sin Presencia
52352,2015,0.1696,0.1696,1,1,NA,Sin Presencia
52354,2015,40,40,6,6,NA,Sin Presencia
52356,2015,196.37736,98.18868,14,7,NA,Sin Presencia
52378,2015,9,9,1,1,NA,Sin Presencia
52381,2015,0,0,0,0,NA,Sin Presencia
52385,2015,0,0,0,0,NA,Sin Presencia
52390,2015,0.1,0.1,1,1,NA,Sin Presencia
52399,2015,0,0,0,0,NA,Sin Presencia
52405,2015,6,6,1,1,1,Con Presencia
52411,2015,0,0,0,0,NA,Sin Presencia
52418,2015,3,3,1,1,NA,Sin Presencia
52427,2015,109.6915,27.422875,20,5,1,Con Presencia
52435,2015,12,12,1,1,1,Con Presencia
52473,2015,122.1,61.05,14,7,NA,Sin Presencia
52480,2015,0,0,0,0,NA,Sin Presencia
52490,2015,58.738,19.57933333333333,13,4.333333333333333,1,Con Presencia
52506,2015,0,0,0,0,NA,Sin Presencia
52520,2015,0,0,0,0,1,Con Presencia
52540,2015,23,23,4,4,1,Con Presencia
52560,2015,3.26,1.63,3,1.5,NA,Sin Presencia
52565,2015,0,0,0,0,NA,Sin Presencia
52573,2015,0,0,0,0,NA,Sin Presencia
52585,2015,0,0,0,0,NA,Sin Presencia
52612,2015,84.4117,28.13723333333333,28,9.333333333333334,1,Con Presencia
52621,2015,103.641,51.8205,9,4.5,1,Con Presencia
52678,2015,1.28,1.28,1,1,NA,Sin Presencia
52683,2015,0,0,0,0,NA,Sin Presencia
52685,2015,0,0,0,0,NA,Sin Presencia
52687,2015,27.4,13.7,6,3,NA,Sin Presencia
52693,2015,18.1,18.1,6,6,NA,Sin Presencia
52694,2015,0.5,0.5,1,1,NA,Sin Presencia
52696,2015,0.1,0.1,1,1,1,Con Presencia
52699,2015,0,0,0,0,NA,Sin Presencia
52720,2015,33,16.5,6,3,NA,Sin Presencia
52786,2015,8,8,3,3,NA,Sin Presencia
52788,2015,4.9,2.45,2,1,NA,Sin Presencia
52835,2015,284,71,18,4.5,1,Con Presencia
52838,2015,70.68,23.56,22,7.333333333333333,NA,Sin Presencia
52885,2015,6,6,1,1,NA,Sin Presencia
54001,2015,1669.687544,333.9375088,97,19.4,1,Con Presencia
54003,2015,16,16,3,3,1,Con Presencia
54051,2015,0,0,0,0,NA,Sin Presencia
54099,2015,0,0,0,0,NA,Sin Presencia
54109,2015,0,0,0,0,NA,Sin Presencia
54125,2015,1.77,1.77,1,1,NA,Sin Presencia
54128,2015,0.1,0.1,1,1,NA,Sin Presencia
54172,2015,30.9343,10.311433333333333,9,3,NA,Sin Presencia
54174,2015,6,6,1,1,NA,Sin Presencia
54206,2015,19.1,19.1,3,3,1,Con Presencia
54223,2015,20,20,2,2,NA,Sin Presencia
54239,2015,5,5,1,1,NA,Sin Presencia
54245,2015,40,40,8,8,1,Con Presencia
54250,2015,0,0,0,0,1,Con Presencia
54261,2015,23.41,11.705,6,3,1,Con Presencia
54313,2015,0,0,0,0,NA,Sin Presencia
54344,2015,42,42,3,3,NA,Sin Presencia
54347,2015,0,0,0,0,NA,Sin Presencia
54377,2015,46.2335,23.11675,7,3.5,NA,Sin Presencia
54385,2015,18.2,9.1,4,2,NA,Sin Presencia
54398,2015,0.05,0.05,1,1,NA,Sin Presencia
54405,2015,151.7265,50.5755,9,3,NA,Sin Presencia
54418,2015,0,0,0,0,NA,Sin Presencia
54480,2015,0,0,0,0,NA,Sin Presencia
54498,2015,103.695,25.92375,9,2.25,1,Con Presencia
54518,2015,50.4,25.2,7,3.5,NA,Sin Presencia
54520,2015,0,0,0,0,NA,Sin Presencia
54553,2015,27.05,27.05,4,4,NA,Sin Presencia
54599,2015,2.428,2.428,1,1,NA,Sin Presencia
54660,2015,0,0,0,0,NA,Sin Presencia
54670,2015,10.6,5.3,4,2,1,Con Presencia
54673,2015,0,0,0,0,NA,Sin Presencia
54680,2015,0,0,0,0,NA,Sin Presencia
54720,2015,3,3,1,1,1,Con Presencia
54743,2015,0,0,0,0,NA,Sin Presencia
54800,2015,44,44,3,3,1,Con Presencia
54810,2015,25.6,8.533333333333333,9,3,1,Con Presencia
54820,2015,4,4,1,1,NA,Sin Presencia
54871,2015,1.5,1.5,2,2,NA,Sin Presencia
54874,2015,176.84875,88.424375,4,2,NA,Sin Presencia
63001,2015,0,0,0,0,NA,Sin Presencia
63111,2015,0,0,0,0,NA,Sin Presencia
63130,2015,45.922598,15.307532666666667,17,5.666666666666667,NA,Sin Presencia
63190,2015,5,5,1,1,NA,Sin Presencia
63212,2015,8,8,1,1,1,Con Presencia
63272,2015,10,10,6,6,NA,Sin Presencia
63302,2015,0,0,0,0,NA,Sin Presencia
63401,2015,19,9.5,3,1.5,NA,Sin Presencia
63470,2015,5,5,1,1,NA,Sin Presencia
63548,2015,0.2,0.2,1,1,NA,Sin Presencia
63594,2015,47,23.5,7,3.5,NA,Sin Presencia
63690,2015,0,0,0,0,NA,Sin Presencia
66001,2015,216.879178,72.29305933333333,33,11,NA,Sin Presencia
66045,2015,11,5.5,2,1,NA,Sin Presencia
66075,2015,30,30,5,5,NA,Sin Presencia
66088,2015,0,0,0,0,NA,Sin Presencia
66170,2015,327.745,109.24833333333333,49,16.333333333333332,NA,Sin Presencia
66318,2015,4,2,2,1,NA,Sin Presencia
66383,2015,2,2,1,1,NA,Sin Presencia
66400,2015,40,13.333333333333334,5,1.6666666666666667,NA,Sin Presencia
66440,2015,15.6061,5.202033333333333,5,1.6666666666666667,NA,Sin Presencia
66456,2015,14.2904,14.2904,2,2,NA,Sin Presencia
66572,2015,0,0,0,0,NA,Sin Presencia
66594,2015,7,7,1,1,NA,Sin Presencia
66682,2015,40,20,6,3,NA,Sin Presencia
66687,2015,18.6,18.6,6,6,NA,Sin Presencia
68001,2015,1299.608269,324.90206725,50,12.5,NA,Sin Presencia
68013,2015,0,0,0,0,NA,Sin Presencia
68020,2015,0,0,0,0,NA,Sin Presencia
68051,2015,0,0,0,0,NA,Sin Presencia
68077,2015,10,10,1,1,NA,Sin Presencia
68079,2015,6.9,6.9,6,6,NA,Sin Presencia
68081,2015,508.192338,101.6384676,41,8.2,NA,Sin Presencia
68092,2015,0,0,0,0,NA,Sin Presencia
68101,2015,5,5,1,1,NA,Sin Presencia
68121,2015,33,33,5,5,NA,Sin Presencia
68132,2015,0,0,0,0,NA,Sin Presencia
68147,2015,8,8,1,1,NA,Sin Presencia
68152,2015,0.3,0.15,2,1,NA,Sin Presencia
68160,2015,0,0,0,0,NA,Sin Presencia
68162,2015,0,0,0,0,NA,Sin Presencia
68167,2015,0,0,0,0,NA,Sin Presencia
68169,2015,4.335,4.335,2,2,NA,Sin Presencia
68176,2015,10,10,1,1,NA,Sin Presencia
68179,2015,0,0,0,0,NA,Sin Presencia
68190,2015,55,55,9,9,NA,Sin Presencia
68207,2015,82.2,82.2,9,9,NA,Sin Presencia
68209,2015,0,0,0,0,NA,Sin Presencia
68211,2015,0,0,0,0,NA,Sin Presencia
68217,2015,0,0,0,0,NA,Sin Presencia
68229,2015,0,0,0,0,NA,Sin Presencia
68235,2015,18,18,2,2,NA,Sin Presencia
68245,2015,19,19,3,3,NA,Sin Presencia
68250,2015,0.2,0.2,1,1,NA,Sin Presencia
68255,2015,51.5,25.75,9,4.5,NA,Sin Presencia
68264,2015,0,0,0,0,NA,Sin Presencia
68266,2015,0,0,0,0,NA,Sin Presencia
68271,2015,29.5,14.75,7,3.5,NA,Sin Presencia
68276,2015,477.88,159.29333333333335,15,5,NA,Sin Presencia
68296,2015,5,5,1,1,NA,Sin Presencia
68298,2015,4,4,1,1,NA,Sin Presencia
68307,2015,1.1,1.1,2,2,NA,Sin Presencia
68318,2015,0.1,0.1,1,1,NA,Sin Presencia
68320,2015,0,0,0,0,NA,Sin Presencia
68322,2015,0,0,0,0,NA,Sin Presencia
68324,2015,0,0,0,0,NA,Sin Presencia
