corp,dpto,name,party,wp_no
Asamblea,SANTANDER,HERNANDO  IRIARTE BARRIOS,PARTIDO COLOMBIA JUSTA LIBRES,1509
Asamblea,SANTANDER,HILDEFONSO  GOMEZ PINZON,ALIANZA POR SANTANDER,1684
Asamblea,SANTANDER,HUGO ANDRES CARDOZO RUEDA,COALICION CENTRO DEMOCRATICO - MIRA,1671
Asamblea,SANTANDER,IMELDA OLIVA MARTINEZ REYES,PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMUN FARC,1507
Asamblea,SANTANDER,JACKSON  CHAPARRO FAJARDO,PARTIDO CAMBIO RADICAL,1578
Asamblea,SANTANDER,JAIME  CARREÑO RODRIGUEZ,PARTIDO ADA,1551
Asamblea,SANTANDER,JAIME ALBERTO RINCON CAPACHO,ALIANZA POR SANTANDER,1680
Asamblea,SANTANDER,JAIME ANDRES RAMIREZ ARIAS,COALICION CENTRO DEMOCRATICO - MIRA,1658
Asamblea,SANTANDER,JAIRO ALONSO FLOREZ CARDENAS,PARTIDO ADA,1536
Asamblea,SANTANDER,JAKELINE  LIZCANO MEDINA,LIGA LIGA DE GOBERNANTES ANTICORRUPCION,1629
Asamblea,SANTANDER,JAVIER REYNALDO PEREZ BERMUDEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1602
Asamblea,SANTANDER,JEIMY PAOLA RIOS SANTANDER,PARTIDO LIBERAL COLOMBIANO,1501
Asamblea,SANTANDER,JENNIFER ANDREA PARRA DUARTE,ALIANZA POR SANTANDER,1682
Asamblea,SANTANDER,JENNY KATHERINE NIÑO BAEZ,PARTIDO LIBERAL COLOMBIANO,1500
Asamblea,SANTANDER,JENNY ROCIO SEPULVEDA BLANCO,PARTIDO CAMBIO RADICAL,1579
Asamblea,SANTANDER,JHONATAN FERNEY CRISTANCHO ANGARITA,UNIDAD ALTERNATIVA,1643
Asamblea,SANTANDER,JONATHAN ALEJANDRO DUARTE ROJAS,LIGA LIGA DE GOBERNANTES ANTICORRUPCION,1626
Asamblea,SANTANDER,JORGE  ARENAS PEREZ,PARTIDO ALIANZA VERDE,1582
Asamblea,SANTANDER,JORGE ABEL FLOREZ HERNANDEZ,PARTIDO LIBERAL COLOMBIANO,1496
Asamblea,SANTANDER,JORGE ELIECER GARCIA JAIMES,PARTIDO CONSERVADOR COLOMBIANO,1562
Asamblea,SANTANDER,JORGE IVAN MARTINEZ ARGUELLO,COALICION CENTRO DEMOCRATICO - MIRA,1665
Asamblea,SANTANDER,JORGE YESID VERA REYES,UNIDAD ALTERNATIVA,1646
Asamblea,SANTANDER,JOSE ANTONIO ACOSTA GARCIA,PARTIDO CAMBIO RADICAL,1576
Asamblea,SANTANDER,JOSE DOMINGO GOYENECHE LANDINEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1598
Asamblea,SANTANDER,JOSE RODOLFO MATEUS ROTTA,PARTIDO CAMBIO RADICAL,1573
Asamblea,SANTANDER,JUAN DE DIOS TARAZONA MENDOZA,UNIDAD ALTERNATIVA,1655
Asamblea,SANTANDER,JUAN MANUEL BLANCO DELGADO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1606
Asamblea,SANTANDER,JUAN MANUEL CORTES DUEÑAS,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1614
Asamblea,SANTANDER,JUAN MARIO RUIZ BARRERA,ALIANZA POR SANTANDER,1674
Asamblea,SANTANDER,JULIAN ANDRES URIBE SOLANO,COALICION CENTRO DEMOCRATICO - MIRA,1659
Asamblea,SANTANDER,KAROL LISETH GOMEZ SANTAMARIA,UNIDAD ALTERNATIVA,1649
Asamblea,SANTANDER,LADY EUFRASIA SIERRA MILLAN,COALICION CENTRO DEMOCRATICO - MIRA,1663
Asamblea,SANTANDER,LAURA DANIELA CASTAÑO HENAO,UNIDAD ALTERNATIVA,1645
Asamblea,SANTANDER,LAURA ISABEL PRADA ESPINOSA,LIGA LIGA DE GOBERNANTES ANTICORRUPCION,1632
Asamblea,SANTANDER,LAURA JULIANA RUIZ BECERRA,PARTIDO ALIANZA VERDE,1584
Asamblea,SANTANDER,LEIDY KARINA CASTILLO PUENTES,PARTIDO LIBERAL COLOMBIANO,1502
Asamblea,SANTANDER,LEONARDO  QUIROGA JORDAN,ALIANZA POR SANTANDER,1681
Asamblea,SANTANDER,LEYDI CAROLINA PARRA PINTO,PARTIDO COLOMBIA JUSTA LIBRES,1516
Asamblea,SANTANDER,LIBARDO  CACERES SARMIENTO,PARTIDO CAMBIO RADICAL,1570
Asamblea,SANTANDER,LIDA ROCIO GONZALEZ VILLAMIZAR,LIGA LIGA DE GOBERNANTES ANTICORRUPCION,1633
Asamblea,SANTANDER,LINA MARCELA OSPINA GARCIA,PARTIDO CONSERVADOR COLOMBIANO,1554
Asamblea,SANTANDER,LIZETH NAIRELIS CORONADO ROJAS,PARTIDO COLOMBIA JUSTA LIBRES,1517
Asamblea,SANTANDER,LUDWING  MANTILLA CASTRO,PARTIDO ALIANZA VERDE,1590
Asamblea,SANTANDER,LUIS ALFREDO RANGEL VILLARREAL,UNIDAD ALTERNATIVA,1653
Asamblea,SANTANDER,LUIS EDUARDO DIAZ MATEUS,PARTIDO CONSERVADOR COLOMBIANO,1552
Asamblea,SANTANDER,LUIS EDUARDO PIMIENTO MORENO,ALIANZA POR SANTANDER,1672
Asamblea,SANTANDER,LUIS FERLEY SIERRA JAIMES,PARTIDO ALIANZA VERDE,1585
Asamblea,SANTANDER,LUIS OLINTO FLOREZ RINCON,PARTIDO COLOMBIA RENACIENTE,1525
Asamblea,SANTANDER,LUIS TULIO TAMAYO TAMAYO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1613
Asamblea,SANTANDER,LUISA FERNANDA GONZALEZ SANTOS,PARTIDO ALIANZA VERDE,1591
Asamblea,SANTANDER,LUZ ADRIANA LAMUS AGUILAR,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1616
Asamblea,SANTANDER,LUZ MARINA MOJICA GAMBOA,PARTIDO ADA,1542
Asamblea,SANTANDER,LUZ MARINA TOLOZA ROJAS,PARTIDO COLOMBIA JUSTA LIBRES,1515
Asamblea,SANTANDER,LUZ MIREYA SANDOVAL CARRILLO,PARTIDO CAMBIO RADICAL,1577
Asamblea,SANTANDER,LYDA ISABEL CORZO ARDILA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1624
Asamblea,SANTANDER,MAICOL EDYLSON CALDERON VILLA,PARTIDO CONSERVADOR COLOMBIANO,1560
Asamblea,SANTANDER,MANUEL ANTONIO MALDONADO GARCIA,ALIANZA POR SANTANDER,1678
Asamblea,SANTANDER,MANUELA  GUZMAN ALVAREZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1621
Asamblea,SANTANDER,MARGGY CAROLINA RANGEL BUENO,PARTIDO CAMBIO RADICAL,1565
Asamblea,SANTANDER,MARIA ANGELICA CARTAGENA BREGULLA,LIGA LIGA DE GOBERNANTES ANTICORRUPCION,1631
Asamblea,SANTANDER,MARIA CLARA GALLEGO GAST,PARTIDO ADA,1543
Asamblea,SANTANDER,MARIA HELENA GORDILLO OVIEDO,ALIANZA POR SANTANDER,1679
Asamblea,SANTANDER,MARIA NAYHITD MUTIS GONZALEZ,LIGA LIGA DE GOBERNANTES ANTICORRUPCION,1636
Asamblea,SANTANDER,MARIA PAULA SARMIENTO CASTILLA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1608
Asamblea,SANTANDER,MARILU  VASQUEZ GUALDRON,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1611
Asamblea,SANTANDER,MARIO ALFONSO BARRIENTOS BENAVIDES,PARTIDO COLOMBIA RENACIENTE,1526
Asamblea,SANTANDER,MARIO ANDRES MORALES FUENTES,PARTIDO ADA,1546
Asamblea,SANTANDER,MARIO ANTONIO CARDENAS SUAREZ,COALICION CENTRO DEMOCRATICO - MIRA,1656
Asamblea,SANTANDER,MARLIN MERCEDES REYES CAMARGO,PARTIDO ADA,1548
Asamblea,SANTANDER,MARLYN YUDITH SANDOVAL GONZALEZ,PARTIDO COLOMBIA RENACIENTE,1529
Asamblea,SANTANDER,MARTIN ALONSO CAMACHO SANCHEZ,LIGA LIGA DE GOBERNANTES ANTICORRUPCION,1634
Asamblea,SANTANDER,MARTIN ERNESTO FUENTES AYALA,PARTIDO COLOMBIA RENACIENTE,1534
Asamblea,SANTANDER,MAURICIO  DOMINGUEZ SUAREZ,ALIANZA POR SANTANDER,1686
Asamblea,SANTANDER,MAURICIO  MEJIA ABELLO,PARTIDO CAMBIO RADICAL,1580
Asamblea,SANTANDER,MAXIMO JOSE CALDERON CORREA,UNIDAD ALTERNATIVA,1650
Asamblea,SANTANDER,MISAEL  ROZO ACEVEDO,PARTIDO COLOMBIA JUSTA LIBRES,1512
Asamblea,SANTANDER,NAKOR FERNANDO RUEDA ORTEGA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1601
Asamblea,SANTANDER,NANCY STELLA PINTO SANCHEZ,PARTIDO LIBERAL COLOMBIANO,1498
Asamblea,SANTANDER,NELSON RUBEN BOHORQUEZ CABALLERO,PARTIDO COLOMBIA RENACIENTE,1533
Asamblea,SANTANDER,NERIS  MENDOZA LASCARRO,UNIDAD ALTERNATIVA,1654
Asamblea,SANTANDER,NICOLAS ALBERTO PALACIO DELGADO,ALIANZA POR SANTANDER,1683
Asamblea,SANTANDER,NIDIA  BERMUDEZ RUIZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1620
Asamblea,SANTANDER,NOE ALEXANDER MEDINA SOSA,COALICION CENTRO DEMOCRATICO - MIRA,1657
Asamblea,SANTANDER,NORBERTO  ACEVEDO MARTINEZ,PARTIDO CONSERVADOR COLOMBIANO,1559
Asamblea,SANTANDER,OLGA LUCIA DELGADO NIÑO,PARTIDO COLOMBIA RENACIENTE,1528
Asamblea,SANTANDER,OMAR  AMAYA ARCINIEGAS,PARTIDO COLOMBIA JUSTA LIBRES,1511
Asamblea,SANTANDER,OMAR ALEXANDER REY VELANDIA,PARTIDO LIBERAL COLOMBIANO,1504
Asamblea,SANTANDER,ORLANDO  BURGOS GARCIA,PARTIDO COLOMBIA RENACIENTE,1524
Asamblea,SANTANDER,ORLANDO  MEJIA SILVA,PARTIDO ALIANZA VERDE,1583
Asamblea,SANTANDER,ORLANDO  RAMIREZ SAAVEDRA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1604
Asamblea,SANTANDER,ORLANDO  VILLAMIZAR GONZALEZ,PARTIDO COLOMBIA RENACIENTE,1527
Asamblea,SANTANDER,OSCAR FERNANDO ALVAREZ URIBE,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1623
Asamblea,SANTANDER,OSCAR GUILLERMO HERNANDEZ BERMUDEZ,UNIDAD ALTERNATIVA,1642
Asamblea,SANTANDER,OSCAR MAURICIO SANMIGUEL RODRIGUEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1625
Asamblea,SANTANDER,PAULA ANDREA ALMEYDA CARRILLO,PARTIDO ADA,1549
Asamblea,SANTANDER,PILAR SOFIA PALACIOS MOSQUERA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1597
Asamblea,SANTANDER,POLIDORO  GUAITERO TOLEDO,UNIDAD ALTERNATIVA,1651
Asamblea,SANTANDER,RENE RODRIGO GARZON MARTINEZ,PARTIDO LIBERAL COLOMBIANO,1506
Asamblea,SANTANDER,RICARDO ANDRES ESLAVA NINO,UNIDAD ALTERNATIVA,1647
Asamblea,SANTANDER,RICARDO EUGENIO RUIDIAZ ALVARADO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1607
Asamblea,SANTANDER,RICHARD  MOYANO CHIQUILLO,ALIANZA POR SANTANDER,1673
Asamblea,SANTANDER,RUBIELA  ACEVEDO MONSALVE,PARTIDO CONSERVADOR COLOMBIANO,1553
Asamblea,SANTANDER,RUBIELA  MORANTES DELGADO,PARTIDO COLOMBIA RENACIENTE,1520
Asamblea,SANTANDER,RUBIELA  USEDA GARCES,ALIANZA POR SANTANDER,1676
Asamblea,SANTANDER,RUBIELA  VARGAS GONZALEZ,PARTIDO CONSERVADOR COLOMBIANO,1563
Asamblea,SANTANDER,SADIE YOMARA NOGUERA PICO,COALICION CENTRO DEMOCRATICO - MIRA,1666
Asamblea,SANTANDER,SANDRA  SARAVIA RENDON,PARTIDO ALIANZA VERDE,1594
Asamblea,SANTANDER,SANDRA YANETH JAIMES CRUZ,UNIDAD ALTERNATIVA,1644
Asamblea,SANTANDER,SERGIO ANDRES DELGADO HURTADO,PARTIDO COLOMBIA RENACIENTE,1522
Asamblea,SANTANDER,SERGIO JULIAN SANTIESTEBAN HERRERA,COALICION CENTRO DEMOCRATICO - MIRA,1667
Asamblea,SANTANDER,SILVIA  BELTRAN AMARIS,COALICION CENTRO DEMOCRATICO - MIRA,1660
Asamblea,SANTANDER,VANESSA  SALCEDO CASTRO,PARTIDO CAMBIO RADICAL,1574
Asamblea,SANTANDER,VICTOR MANUEL DULCEY VILLAMIZAR,LIGA LIGA DE GOBERNANTES ANTICORRUPCION,1630
Asamblea,SANTANDER,WENDY YURLEY BUSTAMANTE OLARTE,ALIANZA POR SANTANDER,1677
Asamblea,SANTANDER,WHETNNEY YURETXY CANIZALES SERRANO,PARTIDO LIBERAL COLOMBIANO,1499
Asamblea,SANTANDER,WILLIAM  DUARTE PICO,PARTIDO ADA,1538
Asamblea,SANTANDER,WILLIAM ALBERTO PINEDA OROZCO,PARTIDO COLOMBIA RENACIENTE,1531
Asamblea,SANTANDER,WILLIAM MAURICIO TORRES CARDENAS,PARTIDO COLOMBIA RENACIENTE,1535
Asamblea,SANTANDER,WILSON  FERRER DIAZ,UNIDAD ALTERNATIVA,1648
Asamblea,SANTANDER,WILSON  MANTILLA BLANCO,PARTIDO CONSERVADOR COLOMBIANO,1561
Asamblea,SANTANDER,YENNY VIVIANA CARRILLO OROZCO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1622
Asamblea,SANTANDER,YORGUIN  CASTELLANOS BUENO,PARTIDO CONSERVADOR COLOMBIANO,1555
Asamblea,SANTANDER,YOVANA  NAVAS PINZON,PARTIDO LIBERAL COLOMBIANO,1495
Asamblea,SANTANDER,ZENITH  POMBO RAMOS,PARTIDO COLOMBIA JUSTA LIBRES,1514
