corp,dpto,name,party,wp_no
Asamblea,CESAR,EDWARD  FERNANDEZ MOLINA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,514
Asamblea,CESAR,EDY JOHANA BAYONA PORTILLO,PARTIDO CAMBIO RADICAL,561
Asamblea,CESAR,ELCY INES OLIVEROS MESA,PARTIDO COLOMBIA JUSTA LIBRES,527
Asamblea,CESAR,ELKIN  TORRES VILLALBA,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,538
Asamblea,CESAR,FABIAN DE JESUS RIOS SANCHEZ,PARTIDO COLOMBIA JUSTA LIBRES,524
Asamblea,CESAR,FERDINANDO GABRIEL LUQUE SORUCO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,589
Asamblea,CESAR,GERARDO  VILLALOBOS CAMPOS,DIGNIDAD POR EL CESAR,617
Asamblea,CESAR,GLORIA OMARIS BELTRAN PEREZ,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,117771
Asamblea,CESAR,GUSTAVO ADOLFO GUERRA AÑEZ,PARTIDO CENTRO DEMOCRATICO,510
Asamblea,CESAR,GUSTAVO ADOLFO ROJAS FUENTES,PARTIDO CENTRO DEMOCRATICO,506
Asamblea,CESAR,HELVERT MIGUEL ARMENTA ,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,548
Asamblea,CESAR,HENRY ANTONIO MEDINA HERRERA,PARTIDO ADA,530
Asamblea,CESAR,IBETH  CADENA MARTINEZ,PARTIDO CENTRO DEMOCRATICO,501
Asamblea,CESAR,INDIRA ALEJANDRA MARTINEZ DAZA,PARTIDO LIBERAL COLOMBIANO,499
Asamblea,CESAR,IRLETH  LOPEZ LAGO,PARTIDO ALIANZA VERDE,573
Asamblea,CESAR,IVAN CARLOS RAFAEL BOBADILLA DAZA,PARTIDO CENTRO DEMOCRATICO,503
Asamblea,CESAR,IVAN DE JESUS AVILA PAREJO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,598
Asamblea,CESAR,JACKELINE  SANCHEZ BEDOYA,PARTIDO CAMBIO RADICAL,567
Asamblea,CESAR,JAIME  HERNANDEZ CASTRO,DIGNIDAD POR EL CESAR,610
Asamblea,CESAR,JAIRO LUIS TORRES FERNANDEZ,PARTIDO ADA,533
Asamblea,CESAR,JAIRO RAFAEL GOMEZ CERVANTES,PARTIDO CAMBIO RADICAL,569
Asamblea,CESAR,JAVIER  BARBOSA ZABALA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,586
Asamblea,CESAR,JAVIER IVAN GARCIA PADILLA,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,541
Asamblea,CESAR,JEAN CARLOS LOPEZ ROLON,PARTIDO CONSERVADOR COLOMBIANO,558
Asamblea,CESAR,JESSIKA DEL CARMEN LUQUEZ MARRUGO,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,546
Asamblea,CESAR,JESUALDO  MANOTAS MOJICA,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,539
Asamblea,CESAR,JESUS JAVIER SUAREZ MOSCOTE,PARTIDO LIBERAL COLOMBIANO,500
Asamblea,CESAR,JORGE ANTONIO BARROS GNECCO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,602
Asamblea,CESAR,JOSE DE LA CRUZ MONTERO RANGEL,PARTIDO COLOMBIA JUSTA LIBRES,521
Asamblea,CESAR,JOSE LUIS SILVA BASTIDAS,DIGNIDAD POR EL CESAR,613
Asamblea,CESAR,JOSE MARIO RODRIGUEZ BARRIGA,PARTIDO CONSERVADOR COLOMBIANO,550
Asamblea,CESAR,JOSE RAFAEL RUIZ ,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,540
Asamblea,CESAR,JUAN CARLOS JR. ROJAS MINORTA,PARTIDO CONSERVADOR COLOMBIANO,552
Asamblea,CESAR,JUAN JAIRO FLOREZ FLOREZ,PARTIDO ADA,536
Asamblea,CESAR,JULIAN ESTEBAN ROJAS FLOREZ,PARTIDO CAMBIO RADICAL,560
Asamblea,CESAR,JULIO HERNANDO MANZANO ECHAVEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,596
Asamblea,CESAR,KAREM JOHANA ESPINOSA MAGDANIEL,PARTIDO ADA,529
Asamblea,CESAR,KENDYS KATHERINE GUEVARA HERNANDEZ,DIGNIDAD POR EL CESAR,614
Asamblea,CESAR,LEIDIS PATRICIA GARCIA QUINTERO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,603
Asamblea,CESAR,LENNIS  VEGA FLOREZ,PARTIDO COLOMBIA JUSTA LIBRES,523
Asamblea,CESAR,LEYDIS MARIAM CANTILLO RODRIGUEZ,PARTIDO CENTRO DEMOCRATICO,505
Asamblea,CESAR,LIBAR GREGORIO MAESTRE AMAYA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,581
Asamblea,CESAR,LIBARDO  MAURELLO DIAZ,PARTIDO LIBERAL COLOMBIANO,497
Asamblea,CESAR,LIBARDO ALONSO HERNANDEZ VILLAZON,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,583
Asamblea,CESAR,LIBIA HELENA CAMARGO NUÑEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,593
Asamblea,CESAR,LUCELLYS CAROLINA RUIZ MOSCOTE,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,545
Asamblea,CESAR,LUIS EDUARDO RAMOS CASARES,PARTIDO COLOMBIA JUSTA LIBRES,520
Asamblea,CESAR,LUIS ENRIQUE MORALES ATENCIO,PARTIDO ALIANZA VERDE,579
Asamblea,CESAR,LUIS GABRIEL BASTIDAS ALVAREZ,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,513
Asamblea,CESAR,LUIS MIGUEL GOMEZ HERNANDEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,599
Asamblea,CESAR,LUZ DANEYCI BADILLO MENDOZA,PARTIDO LIBERAL COLOMBIANO,493
Asamblea,CESAR,MAIRA ALEJANDRA PADILLA MONTAGUT,PARTIDO CENTRO DEMOCRATICO,502
Asamblea,CESAR,MANUEL ANTONIO ATILANO MARTINEZ,PARTIDO CENTRO DEMOCRATICO,507
Asamblea,CESAR,MANUEL GUILLERMO MEJIA PALLARES,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,591
Asamblea,CESAR,MARCELA PATRICIA VARGAS AGUILAR,PARTIDO CONSERVADOR COLOMBIANO,553
Asamblea,CESAR,MARGARITA ROSA JIMENEZ GALVIS,PARTIDO CAMBIO RADICAL,566
Asamblea,CESAR,MARGELIZ  DELGADO PEREZ,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,544
Asamblea,CESAR,MARIA FERNANDA PINILLA SEGURA,DIGNIDAD POR EL CESAR,615
Asamblea,CESAR,MARIA JOSE GUERRA GONZALEZ,DIGNIDAD POR EL CESAR,608
Asamblea,CESAR,MARIA ROSA SAURITH BALCAZAR,PARTIDO ADA,534
Asamblea,CESAR,MAYLEN ALEXANDRA GAMEZ LARA,PARTIDO COLOMBIA JUSTA LIBRES,525
Asamblea,CESAR,MIGUEL  CASTRO LAGOS,PARTIDO ALIANZA VERDE,575
Asamblea,CESAR,MIGUEL ANGEL GUTIERREZ RAMIREZ,PARTIDO CAMBIO RADICAL,559
Asamblea,CESAR,NELLY LEONOR RIVERA CANOVA,PARTIDO ALIANZA VERDE,578
Asamblea,CESAR,NOLKA CECILIA COBO REALES,PARTIDO CONSERVADOR COLOMBIANO,554
Asamblea,CESAR,NURIS CECILIA OBREGON GARCIA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,607
Asamblea,CESAR,ORIETT CECILIA CALDERON LOPEZ,DIGNIDAD POR EL CESAR,616
Asamblea,CESAR,OSCAR ARMANDO MORENO LOPEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,604
Asamblea,CESAR,PABLO EMILIO VALVERDE CAMPOS,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,595
Asamblea,CESAR,PEDRO JULIO SANTANA SOLANO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,605
Asamblea,CESAR,PETRONA  ROMERO NAVARRO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,601
Asamblea,CESAR,QUILIAN ELIAS RINCONES MARTINEZ,PARTIDO LIBERAL COLOMBIANO,495
Asamblea,CESAR,RAFAEL EDUARDO OÑATE FERNANDEZ,PARTIDO ALIANZA VERDE,570
Asamblea,CESAR,RAUL  ROMERO RODRIGUEZ,PARTIDO CAMBIO RADICAL,563
Asamblea,CESAR,RICARDO FIDELIO QUINTERO BAUTE,PARTIDO CENTRO DEMOCRATICO,511
Asamblea,CESAR,RITA MERCEDES ARIAS MAESTRE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,592
Asamblea,CESAR,ROBINSON  GALVAN LOPEZ,PARTIDO ALIANZA VERDE,574
Asamblea,CESAR,RODOLFO LORENZO OÑATE ,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,543
Asamblea,CESAR,RONALT ARTURO CASTILLA BROCHEL,PARTIDO ALIANZA VERDE,580
Asamblea,CESAR,SALLY  DITTA HERNANDEZ,PARTIDO CONSERVADOR COLOMBIANO,556
Asamblea,CESAR,SANDRA LUZ CUJIA MORA,PARTIDO CAMBIO RADICAL,568
Asamblea,CESAR,SANDY LICETH OROZCO HERNANDEZ,PARTIDO ALIANZA VERDE,571
Asamblea,CESAR,SANDY LINEYS ORTIZ MURILLO,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,515
Asamblea,CESAR,SOL MARIA LIÑAN PANA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,600
Asamblea,CESAR,TOMAS ENRIQUE MARTINEZ ARRIETA,PARTIDO ADA,535
Asamblea,CESAR,VICTOR MANUEL ESPINOSA DIAZ,PARTIDO ALIANZA VERDE,572
Asamblea,CESAR,VICTOR TOMAS ROSADO QUINTERO,PARTIDO CONSERVADOR COLOMBIANO,551
Asamblea,CESAR,VICTORIA  RAMIREZ MOLINA,PARTIDO ADA,531
Asamblea,CESAR,WALMY ENRIQUE CUELLO QUIÑONEZ,DIGNIDAD POR EL CESAR,612
Asamblea,CESAR,WELBER ANTONIO DAZA OROZCO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,582
Asamblea,CESAR,WILFRAN JESUS JIMENEZ HERNANDEZ,PARTIDO LIBERAL COLOMBIANO,496
Asamblea,CESAR,WILFREDO JOSUE PIANETA BOHORQUEZ,PARTIDO COLOMBIA JUSTA LIBRES,522
Asamblea,CESAR,WILSON HUMBERTO BARROS CARRANZA,PARTIDO ALIANZA VERDE,577
Asamblea,CESAR,YAKELINE  GALVAN LOBO,PARTIDO ALIANZA VERDE,576
Asamblea,CESAR,YOLEIDIS  DEARMAS PADILLA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,512
Asamblea,CESAR,YOLIS  RODRIGUEZ PINTO,PARTIDO CENTRO DEMOCRATICO,508
