corp,dpto,name,party,wp_no
Asamblea,SAN ANDRES,CARLOS MARIO LOPEZ TORRES,PARTIDO ALIANZA VERDE,3013
Asamblea,SAN ANDRES,CARMELA  ALCALA DE REINOSA,PARTIDO CONSERVADOR COLOMBIANO,2992
Asamblea,SAN ANDRES,CAROLINA PATRICIA PUAS MURILLO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3016
Asamblea,SAN ANDRES,CENITH BELEN ANILLO MARIOTIS,PARTIDO CONSERVADOR COLOMBIANO,2991
Asamblea,SAN ANDRES,DENIS DEL CARMEN MOLINA FONTALVO,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3050
Asamblea,SAN ANDRES,ELOISA  MARTINEZ PUSEY,MOVIMIENTO DE INTEGRACIÓN REGIONAL - IR,3036
Asamblea,SAN ANDRES,ELVER  ANGULO ANGULO,PARTIDO CONSERVADOR COLOMBIANO,2997
Asamblea,SAN ANDRES,EMERITA DEL CARMEN BECERRA CASTILLO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3022
Asamblea,SAN ANDRES,ERNESTO  POMARE REYES,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3023
Asamblea,SAN ANDRES,ERNESTO ENRIQUE CONNOLLY POMARE,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3018
Asamblea,SAN ANDRES,ESCORCIO ANTONIO CHRISTOPHER POMARE,MOVIMIENTO AMPLIO POR PROGRESO DEL ARCHIPIÉLAGO (MAPPA),3037
Asamblea,SAN ANDRES,FABER ANDRES GONZALEZ PAREJA,PARTIDO ALIANZA VERDE,3014
Asamblea,SAN ANDRES,FAUSTINO HORACIO HUDGSON WALTERS,PARTIDO CAMBIO RADICAL,3008
Asamblea,SAN ANDRES,FISHER ALEJANDRO AYALA GORDON,PARTIDO COLOMBIA JUSTA LIBRES,2977
Asamblea,SAN ANDRES,FRANCACHELY  SMITH ANGULO,FUERZA COMUN SAN ANDRES,3068
Asamblea,SAN ANDRES,FRANKLIN  SANTIAGO FIGUEROA,MOVIMIENTO DE INTEGRACIÓN REGIONAL - IR,3035
Asamblea,SAN ANDRES,FRANKLIN MANUEL ALVAREZ MOSQUERA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3057
Asamblea,SAN ANDRES,FREDDY JOSE HERAZO RICARDO,PARTIDO CAMBIO RADICAL,3009
Asamblea,SAN ANDRES,GISSELA MARIA LIVINGSTON LEON,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3054
Asamblea,SAN ANDRES,GLORIA ESPERANZA MARTINEZ CANTILLO,PARTIDO COLOMBIA JUSTA LIBRES,2982
Asamblea,SAN ANDRES,HEBER  ESQUIVEL BENITEZ,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3051
Asamblea,SAN ANDRES,HERMISENDA  CANTILLO NUÑEZ,PARTIDO ALIANZA VERDE,3012
Asamblea,SAN ANDRES,HEVER  RAMIREZ ,PARTIDO ALIANZA VERDE,3015
Asamblea,SAN ANDRES,HUMBERTO  CARRASQUILLA RUEDA,MOVIMIENTO AMPLIO POR PROGRESO DEL ARCHIPIÉLAGO (MAPPA),3044
Asamblea,SAN ANDRES,IDECY MAYLETH ARJONA KELLY,PARTIDO CAMBIO RADICAL,3004
Asamblea,SAN ANDRES,IVAN  GARCIA JIMENEZ,PARTIDO CONSERVADOR COLOMBIANO,2998
Asamblea,SAN ANDRES,JAIRO ANTONIO SUAREZ OSORIO,PARTIDO LIBERAL COLOMBIANO,2975
Asamblea,SAN ANDRES,JAN CARLOS OLIVEROS CORCHO,MOVIMIENTO DE INTEGRACIÓN REGIONAL - IR,3031
Asamblea,SAN ANDRES,JEFFERSON  JACKSON TURIZO,MOVIMIENTO AMPLIO POR PROGRESO DEL ARCHIPIÉLAGO (MAPPA),3045
Asamblea,SAN ANDRES,JESUS ENRIQUE FERRER ARRIETA,FUERZA COMUN SAN ANDRES,3065
Asamblea,SAN ANDRES,JIM EMERSON REEVES POMARE,PARTIDO LIBERAL COLOMBIANO,2972
Asamblea,SAN ANDRES,JOAN NEOMAY WILLIAMS ESCALONA,PARTIDO COLOMBIA JUSTA LIBRES,2979
Asamblea,SAN ANDRES,JOSE  MITCHELL HUDGSON,MOVIMIENTO DE INTEGRACIÓN REGIONAL - IR,3026
Asamblea,SAN ANDRES,JOSEPH DAN BUSH MURILLO,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3048
Asamblea,SAN ANDRES,JOSEPH LIONIKEM BARRERA KELLY,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3052
Asamblea,SAN ANDRES,JOY CECILIA HOOKER BRYAN,PARTIDO LIBERAL COLOMBIANO,2971
Asamblea,SAN ANDRES,JULEDYS  VASQUEZ HIDALGO,PARTIDO CONSERVADOR COLOMBIANO,2996
Asamblea,SAN ANDRES,JULIAN ROBERTO DAVIS ROBINSON,MOVIMIENTO AMPLIO POR PROGRESO DEL ARCHIPIÉLAGO (MAPPA),3039
Asamblea,SAN ANDRES,KATIA ELENA OUTTEN LYNTON,MOVIMIENTO AMPLIO POR PROGRESO DEL ARCHIPIÉLAGO (MAPPA),3038
Asamblea,SAN ANDRES,KLEITON VENALES POMARE SMITH,FUERZA COMUN SAN ANDRES,3061
Asamblea,SAN ANDRES,KRISTEL KIMBERLY TAYLOR DUFFIS,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3017
Asamblea,SAN ANDRES,LEONIDAS  PANG BOLIVAR,PARTIDO CONSERVADOR COLOMBIANO,2995
Asamblea,SAN ANDRES,LILLY MARIANA MOW GOMEZ,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3058
Asamblea,SAN ANDRES,LINA MARCELA RHENALS PERALTA,PARTIDO ALIANZA VERDE,3011
Asamblea,SAN ANDRES,LISA SAYETH CASTRO TOBAR,MOVIMIENTO AMPLIO POR PROGRESO DEL ARCHIPIÉLAGO (MAPPA),3042
Asamblea,SAN ANDRES,LUIS FERNANDO CAÑON FLOREZ,MOVIMIENTO DE INTEGRACIÓN REGIONAL - IR,3028
Asamblea,SAN ANDRES,LUZ ELENA DAVID MARTINEZ,PARTIDO LIBERAL COLOMBIANO,2973
Asamblea,SAN ANDRES,LYSANA  BROWN VEGA,FUERZA COMUN SAN ANDRES,3062
Asamblea,SAN ANDRES,MANUEL  ACEVEDO URANGO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3021
Asamblea,SAN ANDRES,MARCELA ADITA SJOGREEN VELASCO,MOVIMIENTO AMPLIO POR PROGRESO DEL ARCHIPIÉLAGO (MAPPA),3047
Asamblea,SAN ANDRES,MARGITH  BANDERA ESPITIA,PARTIDO LIBERAL COLOMBIANO,2966
Asamblea,SAN ANDRES,MARIA DE LOS ANGELES WILLIAMS MC LAUHGLIN,MOVIMIENTO AMPLIO POR PROGRESO DEL ARCHIPIÉLAGO (MAPPA),3040
Asamblea,SAN ANDRES,MARLON  MEDRANO TERAN,PARTIDO COLOMBIA JUSTA LIBRES,2985
Asamblea,SAN ANDRES,MARTIN  RODRIGUEZ REID,FUERZA COMUN SAN ANDRES,3067
Asamblea,SAN ANDRES,MARY LOLY COLMENARES ARCHBOLD,PARTIDO CAMBIO RADICAL,3002
Asamblea,SAN ANDRES,MAURICIO  BEJARANO ARANGO,MOVIMIENTO DE INTEGRACIÓN REGIONAL - IR,3033
Asamblea,SAN ANDRES,MAURICIO  CARDONA LINERO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3024
Asamblea,SAN ANDRES,MAXIMILIANO TIBERIO NEWBALL ESCALONA,PARTIDO CONSERVADOR COLOMBIANO,2990
Asamblea,SAN ANDRES,MELANIE AUDETH ROBINSON AREVALO,FUERZA COMUN SAN ANDRES,3069
Asamblea,SAN ANDRES,NAURO RAFAEL CABALLERO ARREDONDO,PARTIDO LIBERAL COLOMBIANO,2970
Asamblea,SAN ANDRES,NORMAN ALFORD PUSEY POMARE,FUERZA COMUN SAN ANDRES,3063
Asamblea,SAN ANDRES,ORLY  ROZO LOZANO,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3055
Asamblea,SAN ANDRES,OSARIO LARINSON LIVINGSTON BERNARD,PARTIDO CAMBIO RADICAL,3005
Asamblea,SAN ANDRES,OSWALDO  GARCIA ORTIZ,PARTIDO LIBERAL COLOMBIANO,2968
Asamblea,SAN ANDRES,PAOLA JUDITH RADA MEZA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3049
Asamblea,SAN ANDRES,PATRICK RICHARD DAVIS BRYAN,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3056
Asamblea,SAN ANDRES,RAFAEL ALGEMIRO GOMEZ REDONDO,PARTIDO CAMBIO RADICAL,3001
Asamblea,SAN ANDRES,RAMON  AGUILAR MEDINA,MOVIMIENTO AMPLIO POR PROGRESO DEL ARCHIPIÉLAGO (MAPPA),3046
Asamblea,SAN ANDRES,ROBERTO  PETERSON LUIS,FUERZA COMUN SAN ANDRES,3064
Asamblea,SAN ANDRES,RON ELLY MYLES LEVER,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3019
Asamblea,SAN ANDRES,ROSA ISABEL ARRIETA PEREZ,PARTIDO CAMBIO RADICAL,3006
Asamblea,SAN ANDRES,ROSA PAULINA ARANGO OLSEN,MOVIMIENTO DE INTEGRACIÓN REGIONAL - IR,3034
Asamblea,SAN ANDRES,SAMUEL  VARGAS HERAZO,PARTIDO COLOMBIA JUSTA LIBRES,2986
Asamblea,SAN ANDRES,SAYDITH YULHIANY MARTINEZ MARENGO,MOVIMIENTO DE INTEGRACIÓN REGIONAL - IR,3029
Asamblea,SAN ANDRES,SERAFINA EFIGENIA MANUEL ARTIGA,PARTIDO CONSERVADOR COLOMBIANO,2994
Asamblea,SAN ANDRES,SHARMEIN SHAKIRA MC`NISH TORRES,PARTIDO COLOMBIA JUSTA LIBRES,2984
Asamblea,SAN ANDRES,SHOWAD LEPARD STEPHENSON SMITH,FUERZA COMUN SAN ANDRES,3059
Asamblea,SAN ANDRES,STEVE HAMILTON JESSIE MARTINEZ,MOVIMIENTO DE INTEGRACIÓN REGIONAL - IR,3027
Asamblea,SAN ANDRES,SUELEN  BERRIO ASPRILLA,MOVIMIENTO DE INTEGRACIÓN REGIONAL - IR,3032
Asamblea,SAN ANDRES,TERENCE RYAN BENT WILLIAMS,PARTIDO COLOMBIA JUSTA LIBRES,2983
Asamblea,SAN ANDRES,WELLINGTON  RANKIN BENT,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3025
Asamblea,SAN ANDRES,WILLIAM  NEWBALL GRENARD,MOVIMIENTO AMPLIO POR PROGRESO DEL ARCHIPIÉLAGO (MAPPA),3041
Asamblea,SAN ANDRES,WILMER  CEDRON AHUMADA,PARTIDO ALIANZA VERDE,3010
Asamblea,SAN ANDRES,ZORAIDA EMELINA MYLES OLMOS,PARTIDO CAMBIO RADICAL,3000
Asamblea,SAN ANDRES,ZORAIMA LIDIA FORBES ROBINSON,FUERZA COMUN SAN ANDRES,3060
