corp,dpto,name,party,wp_no
Asamblea,CALDAS,DIEGO  RIOS MONTES,PARTIDO LIBERAL COLOMBIANO,3684
Asamblea,CALDAS,DINA GHERALDINE MORENO SERNA,PARTIDO ALIANZA VERDE,3723
Asamblea,CALDAS,DUVAN ANDRES MARIN GIRALDO,PARTIDO LIBERAL COLOMBIANO,3687
Asamblea,CALDAS,ERIKA JOHANA SANCHEZ CARDONA,PARTIDO ALIANZA VERDE,3721
Asamblea,CALDAS,ESTEFANY  CHICA ZULETA,PARTIDO LIBERAL COLOMBIANO,3682
Asamblea,CALDAS,FABIO HERNAN ORDOÑEZ MUÑOZ,PARTIDO COLOMBIA JUSTA LIBRES,3693
Asamblea,CALDAS,FABIOLA  VALENZUELA HENAO,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3755
Asamblea,CALDAS,FERNANDO  GARCIA CACERES,ALTERNATIVA,3743
Asamblea,CALDAS,GABRIEL  ZULUAGA MONTES,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3746
Asamblea,CALDAS,GILBERTO  GOMEZ MUÑOZ,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3753
Asamblea,CALDAS,HECTOR ALBERTO GIRALDO QUINTERO,PARTIDO CAMBIO RADICAL,3708
Asamblea,CALDAS,HERNAN ALBERTO BEDOYA CADAVID,PARTIDO LIBERAL COLOMBIANO,3681
Asamblea,CALDAS,IGNACIO ALBERTO GOMEZ ALZATE,PARTIDO CONSERVADOR COLOMBIANO,3706
Asamblea,CALDAS,JACKELINE  VELEZ LOPEZ,PARTIDO LIBERAL COLOMBIANO,3686
Asamblea,CALDAS,JAVIER  ARANGO MEJIA,PARTIDO CAMBIO RADICAL,3713
Asamblea,CALDAS,JESSICA  ARISTIZABAL BEDOYA,PARTIDO LIBERAL COLOMBIANO,3688
Asamblea,CALDAS,JESSICA MARYORY RAMIREZ RINCON,PARTIDO ALIANZA VERDE,3720
Asamblea,CALDAS,JESSICA SILVANA QUIROZ HERNANDEZ,PARTIDO ALIANZA VERDE,3717
Asamblea,CALDAS,JHON DIEGO VILLEGAS MARIN,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3730
Asamblea,CALDAS,JOHN FREDDY ARENAS MONSALVE,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3731
Asamblea,CALDAS,JORGE ENRIQUE PAVA QUICENO,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3747
Asamblea,CALDAS,JORGE HERNAN AGUIRRE GONZALEZ,PARTIDO LIBERAL COLOMBIANO,3677
Asamblea,CALDAS,JORGE HERNAN CORTES ISAZA,ALTERNATIVA,3742
Asamblea,CALDAS,JORGE HUGO MUÑOZ CUERVO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3726
Asamblea,CALDAS,JOSE ARIEL GIL PEREZ,PARTIDO COLOMBIA RENACIENTE,3695
Asamblea,CALDAS,JUAN CAMILO MUÑOZ OSPINA,ALTERNATIVA,3738
Asamblea,CALDAS,JUAN SEBASTIAN GOMEZ GONZALES,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3728
Asamblea,CALDAS,KAROL YESENIA PARRA NAVIA,ALTERNATIVA,3740
Asamblea,CALDAS,LAURA ANDREA ALZATE ALARCON,ALTERNATIVA,3739
Asamblea,CALDAS,LAURA MARIA ECHEVERRY GRAJALES,PARTIDO CONSERVADOR COLOMBIANO,3700
Asamblea,CALDAS,LEANDRO AUGUSTO GUTIERREZ ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3729
Asamblea,CALDAS,LUCY ANDREA RODRIGUEZ JIMENEZ,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3756
Asamblea,CALDAS,LUIS EDGARD BEDOYA HENAO,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3748
Asamblea,CALDAS,LUZ AIDE TOBON IDARRAGA,PARTIDO COLOMBIA JUSTA LIBRES,3692
Asamblea,CALDAS,LUZ MARIA PARRA AMAYA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3752
Asamblea,CALDAS,LUZ MARINA GALLEGO CARDENAS,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3751
Asamblea,CALDAS,LUZ MARY BENITEZ FORERO,PARTIDO CONSERVADOR COLOMBIANO,3705
Asamblea,CALDAS,MANUEL ORLANDO CORREA BEDOYA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3733
Asamblea,CALDAS,MARIA CARMENZA RESTREPO CARDONA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3734
Asamblea,CALDAS,MARIA CAROLINA ALZATE QUICENO,PARTIDO ALIANZA VERDE,3724
Asamblea,CALDAS,MARIA ISABEL GAVIRIA CALDERON,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3745
Asamblea,CALDAS,MARTHA ISABEL HERNANDEZ DIAZ,ALTERNATIVA,3737
Asamblea,CALDAS,MARTHA ISABEL SERRATO CESPEDES,PARTIDO LIBERAL COLOMBIANO,3680
Asamblea,CALDAS,MAURICIO  LONDOÑO JARAMILLO,PARTIDO CONSERVADOR COLOMBIANO,3707
Asamblea,CALDAS,MIGUEL ANGEL OSPINA SALDAÑA,PARTIDO LIBERAL COLOMBIANO,3689
Asamblea,CALDAS,MILTON  GUTIERREZ NAVARRETE,PARTIDO COLOMBIA JUSTA LIBRES,3691
Asamblea,CALDAS,OSCAR ALONSO VARGAS JARAMILLO,PARTIDO LIBERAL COLOMBIANO,3678
Asamblea,CALDAS,OSCAR JAIME TAPASCO TRIVIÑO,PARTIDO COLOMBIA RENACIENTE,3694
Asamblea,CALDAS,ROBERT ALBEIRO RODRIGUEZ ROJAS,PARTIDO CAMBIO RADICAL,3709
Asamblea,CALDAS,RODRIGO ALONSO VALENCIA PARRA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,3750
Asamblea,CALDAS,RUBEN DARIO GIRALDO CORREA,PARTIDO CONSERVADOR COLOMBIANO,3704
Asamblea,CALDAS,RUBEN DARIO GIRALDO SEPULVEDA,PARTIDO CONSERVADOR COLOMBIANO,3702
Asamblea,CALDAS,SANDRA MILENA GAVIRIA RENDON,PARTIDO CAMBIO RADICAL,3712
Asamblea,CALDAS,SARA MARIA VASQUEZ QUINTERO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3735
Asamblea,CALDAS,SARA VICTORIA RODRIGUEZ MORALES,ALTERNATIVA,3741
Asamblea,CALDAS,VIVIANA  ZULUAGA CARDONA,PARTIDO CONSERVADOR COLOMBIANO,3703
Asamblea,CALDAS,YURY PAOLA GARCIA GALLEGO,PARTIDO LIBERAL COLOMBIANO,3683
